# Pressure coefficient results from CFL3D, Re_H=36,000, SST model
# Cp values have been shifted so that Cp is close to 0 near x/H=40
x,cp
 6.500000000E+00, -8.789984509E-03
 6.520800114E+00, -8.060006425E-03
 6.541699886E+00, -7.339982316E-03
 6.562500000E+00, -6.620017812E-03
 6.583300114E+00, -5.920020863E-03
 6.604199886E+00, -5.229977891E-03
 6.625000000E+00, -4.550008103E-03
 6.645800114E+00, -3.869978944E-03
 6.666699886E+00, -3.209976712E-03
 6.687500000E+00, -2.559988061E-03
 6.708300114E+00, -1.920012990E-03
 6.729199886E+00, -1.279978314E-03
 6.750000000E+00, -6.599707413E-04
 6.770800114E+00, -4.997682481E-05
 6.791699886E+00, 5.600171280E-04
 6.812500000E+00, 1.159997424E-03
 6.833300114E+00, 1.740010222E-03
 6.854199886E+00, 2.320023021E-03
 6.875000000E+00, 2.890022239E-03
 6.895800114E+00, 3.439994296E-03
 6.916699886E+00, 3.990026191E-03
 6.937500000E+00, 4.529984668E-03
 6.958300114E+00, 5.059989169E-03
 6.979199886E+00, 5.589993671E-03
 7.000000000E+00, 6.099971011E-03
 7.020800114E+00, 6.610007957E-03
 7.041699886E+00, 7.109971717E-03
 7.062500000E+00, 7.590027526E-03
 7.083300114E+00, 8.070023730E-03
 7.104199886E+00, 8.550019935E-03
 7.125000000E+00, 9.009988979E-03
 7.145800114E+00, 9.460004047E-03
 7.166699886E+00, 9.919973090E-03
 7.187500000E+00, 1.035002060E-02
 7.208300114E+00, 1.079002209E-02
 7.229199886E+00, 1.120999642E-02
 7.250000000E+00, 1.162997074E-02
 7.270800114E+00, 1.202997752E-02
 7.291699886E+00, 1.243999787E-02
 7.312500000E+00, 1.282999106E-02
 7.333300114E+00, 1.321998425E-02
 7.354199886E+00, 1.360002346E-02
 7.375000000E+00, 1.396998949E-02
 7.395800114E+00, 1.433000155E-02
 7.416699886E+00, 1.470002718E-02
 7.437500000E+00, 1.505002566E-02
 7.458300114E+00, 1.539001055E-02
 7.479199886E+00, 1.572999544E-02
 7.500000000E+00, 1.606002636E-02
 7.520800114E+00, 1.637998410E-02
 7.541699886E+00, 1.670000143E-02
 7.562500000E+00, 1.701000519E-02
 7.583300114E+00, 1.732000895E-02
 7.604199886E+00, 1.760998555E-02
 7.625000000E+00, 1.790997572E-02
 7.645800114E+00, 1.820001192E-02
 7.666699886E+00, 1.847997494E-02
 7.687500000E+00, 1.875999756E-02
 7.708300114E+00, 1.903000660E-02
 7.729199886E+00, 1.929000206E-02
 7.750000000E+00, 1.954999752E-02
 7.770800114E+00, 1.979997940E-02
 7.791699886E+00, 2.005002089E-02
 7.812500000E+00, 2.030000277E-02
 7.833300114E+00, 2.053997107E-02
 7.854199886E+00, 2.076998539E-02
 7.875000000E+00, 2.101001330E-02
 7.895800114E+00, 2.124002762E-02
 7.916699886E+00, 2.147999592E-02
 7.937500000E+00, 2.167001553E-02
 7.958300114E+00, 2.195999213E-02
 7.979199886E+00, 2.189001627E-02
 8.000000000E+00, 2.158001252E-02
 8.000000000E+00, 2.309999056E-02
 8.020799637E+00, 2.285000868E-02
 8.041700363E+00, 2.282998152E-02
 8.062600136E+00, 2.311000414E-02
 8.083700180E+00, 2.329001017E-02
 8.104800224E+00, 2.348998375E-02
 8.126199722E+00, 2.368000336E-02
 8.147700310E+00, 2.387002297E-02
 8.169500351E+00, 2.405002899E-02
 8.191499710E+00, 2.422997542E-02
 8.213800430E+00, 2.439001389E-02
 8.236499786E+00, 2.456000634E-02
 8.259499550E+00, 2.472999878E-02
 8.282999992E+00, 2.488997765E-02
 8.306900024E+00, 2.504000254E-02
 8.331199646E+00, 2.519998141E-02
 8.356100082E+00, 2.533999272E-02
 8.381600380E+00, 2.549001761E-02
 8.407600403E+00, 2.563002892E-02
 8.434300423E+00, 2.576998062E-02
 8.461700439E+00, 2.590999193E-02
 8.489800453E+00, 2.603998967E-02
 8.518699646E+00, 2.616998740E-02
 8.548299789E+00, 2.629998513E-02
 8.578900337E+00, 2.642002888E-02
 8.610300064E+00, 2.654001303E-02
 8.642800331E+00, 2.665999718E-02
 8.676199913E+00, 2.677002735E-02
 8.710700035E+00, 2.686998434E-02
 8.746299744E+00, 2.697000094E-02
 8.783100128E+00, 2.707001753E-02
 8.821100235E+00, 2.715000696E-02
 8.860400200E+00, 2.724000998E-02
 8.901000023E+00, 2.730998583E-02
 8.943099976E+00, 2.738997526E-02
 8.986599922E+00, 2.743998356E-02
 9.031700134E+00, 2.748999186E-02
 9.078499794E+00, 2.754000016E-02
 9.126899719E+00, 2.756998129E-02
 9.177100182E+00, 2.760002203E-02
 9.229100227E+00, 2.760002203E-02
 9.283100128E+00, 2.760002203E-02
 9.339099884E+00, 2.759000845E-02
 9.397199631E+00, 2.756998129E-02
 9.457500458E+00, 2.751997299E-02
 9.520000458E+00, 2.747002430E-02
 9.585000038E+00, 2.738997526E-02
 9.652500153E+00, 2.730998583E-02
 9.722499847E+00, 2.720001526E-02
 9.795299530E+00, 2.707001753E-02
 9.870900154E+00, 2.691999264E-02
 9.949399948E+00, 2.673998661E-02
 1.003100014E+01, 2.655998059E-02
 1.011600018E+01, 2.633997984E-02
 1.020400047E+01, 2.610001154E-02
 1.029500008E+01, 2.585002966E-02
 1.039099979E+01, 2.555999346E-02
 1.048999977E+01, 2.524998970E-02
 1.059200001E+01, 2.491000481E-02
 1.069900036E+01, 2.454999276E-02
 1.081099987E+01, 2.415999956E-02
 1.092599964E+01, 2.374002524E-02
 1.104599953E+01, 2.330002375E-02
 1.117099953E+01, 2.282998152E-02
 1.130099964E+01, 2.233001776E-02
 1.143599987E+01, 2.181002684E-02
 1.157699966E+01, 2.127000876E-02
 1.172299957E+01, 2.068999596E-02
 1.187500000E+01, 2.010002919E-02
 1.203299999E+01, 1.949998923E-02
 1.219799995E+01, 1.887002774E-02
 1.236900043E+01, 1.822999306E-02
 1.254699993E+01, 1.758000441E-02
 1.273200035E+01, 1.692000218E-02
 1.292399979E+01, 1.624998637E-02
 1.312399960E+01, 1.557997055E-02
 1.333300018E+01, 1.490000077E-02
 1.354899979E+01, 1.422998495E-02
 1.377499962E+01, 1.356998272E-02
 1.400899982E+01, 1.290998049E-02
 1.425300026E+01, 1.227000542E-02
 1.450699997E+01, 1.163998432E-02
 1.477099991E+01, 1.102999039E-02
 1.504599953E+01, 1.044002362E-02
 1.533100033E+01, 9.870024398E-03
 1.562800026E+01, 9.330006316E-03
 1.593799973E+01, 8.810015395E-03
 1.625900078E+01, 8.309992030E-03
 1.659399986E+01, 7.859976962E-03
 1.694199944E+01, 7.429989055E-03
 1.730400085E+01, 7.020028308E-03
 1.768099976E+01, 6.650002673E-03
 1.807299995E+01, 6.300004199E-03
 1.848100090E+01, 5.990000442E-03
 1.890600014E+01, 5.690010265E-03
 1.934700012E+01, 5.409987643E-03
 1.980599976E+01, 5.149992183E-03
 2.028400040E+01, 4.900010303E-03
 2.078199959E+01, 4.669995978E-03
 2.129899979E+01, 4.439981654E-03
 2.183699989E+01, 4.219980910E-03
 2.239699936E+01, 3.999980167E-03
 2.297999954E+01, 3.789992770E-03
 2.358600044E+01, 3.580005607E-03
 2.421599960E+01, 3.370018443E-03
 2.487199974E+01, 3.169985255E-03
 2.555500031E+01, 2.970011672E-03
 2.626499939E+01, 2.779992064E-03
 2.700399971E+01, 2.580018481E-03
 2.777300072E+01, 2.379985293E-03
 2.857299995E+01, 2.190025290E-03
 2.940500069E+01, 1.979978522E-03
 3.027099991E+01, 1.780004939E-03
 3.117200089E+01, 1.560004195E-03
 3.210900116E+01, 1.340003451E-03
 3.308399963E+01, 1.099975547E-03
 3.409899902E+01, 8.600073052E-04
 3.515499878E+01, 6.199794007E-04
 3.625299835E+01, 3.699974914E-04
 3.739599991E+01, 1.100020381E-04
 3.858399963E+01, -1.300258591E-04
 3.982099915E+01, -3.500266175E-04
 4.110800171E+01, -4.999918747E-04
 4.244800186E+01, -6.599707413E-04
 4.384099960E+01, -2.900047402E-04
 4.529000092E+01, -8.700175094E-04
 4.679800034E+01, 1.449974021E-03
 4.836700058E+01, -6.599707413E-04
 5.000000000E+01, -6.220011041E-03
